# LAMMPS data file written by OVITO Basic 3.14.1

420 atoms
3 atom types

0.000000   12.820421   xlo xhi
0.000000    12.336456  ylo yhi
0.000000    91.136543  zlo zhi
0.000000    0.000000   0.000000   xy xz yz


Masses

  1  1.00794  # H
  2  12.0107  # C
  3  15.9994  # O

Atoms  # atomic

  391  1  1.5337069642  1.8247222163  51.5922147192
  392  1  1.3237084683  1.0487221246  50.0452630383
  393  1  2.5887122287  8.8537264337  42.6122577278
  394  1  2.0817158599  10.4827307756  41.8532725977
  395  1  0.9597110752  9.3487267307  44.2192683905
  396  1  0.5587139472  10.822723503  43.4572757545
  397  1  5.7027155671  6.9307320089  54.3582087993
  398  1  4.725709744  5.5107319046  54.2032766762
  399  1  4.274712974  8.1277259981  55.4022690359
  400  1  3.3787065708  6.6647333446  55.8972316009
  401  1  7.1127054687  10.2637340087  43.3462714451
  402  1  5.7227154239  9.2677255606  42.8352688485
  403  1  6.3907106397  12.0697294848  41.985238312
  404  1  5.0727072588  11.0747326261  41.5482385883
  405  1  3.1847079602  11.4447276145  53.9022526746
  406  1  1.5557068067  10.9247336576  53.6082461869
  407  1  3.1757080246  10.6747230403  55.9561969442
  408  1  1.6187063555  9.75673034  55.5962075994
  409  1  9.1787163128  8.8817301888  52.6041948927
  410  1  9.0077047171  9.2527244301  54.3171973549
  411  1  8.4137089714  11.0887221672  51.9602240798
  412  1  8.9427051827  11.5627258161  53.4882193598
  413  1  0.0777045717  11.428184427  38.3722212013
  414  1  0.9497111468  11.9171892064  39.8112672152
  415  1  0.4187149499  1.9227230228  38.8972588255
  416  1  12.4401288519  1.0797236385  37.6242635929
  417  1  0.1222939959  4.9787222396  52.5632745849
  418  1  0.856288739  6.3707309252  53.2971971657
  419  1  11.0167159695  6.5597254312  52.0322219488
  420  1  12.3427064727  7.7707336344  52.0892734247
